,Name,Internet_coverage_rate
1395,"Yellow Medicine County, Minnesota",75.300002
1396,"Adams County, Mississippi",70.39999999999999
1397,"Alcorn County, Mississippi",66.7
1398,"Amite County, Mississippi",55.300003
1399,"Attala County, Mississippi",61.6
1400,"Benton County, Mississippi",54.799998
1401,"Bolivar County, Mississippi",57.799995
1402,"Calhoun County, Mississippi",59.500003
1403,"Carroll County, Mississippi",62.199998
1404,"Chickasaw County, Mississippi",55.300003
1405,"Choctaw County, Mississippi",57.4
1406,"Claiborne County, Mississippi",61.300003999999994
1407,"Clarke County, Mississippi",56.999999
1408,"Clay County, Mississippi",66.7
1409,"Coahoma County, Mississippi",58.599997
1410,"Copiah County, Mississippi",44.7
1411,"Covington County, Mississippi",55.000001
1412,"DeSoto County, Mississippi",83.49999799999999
1413,"Forrest County, Mississippi",72.900003
1414,"Franklin County, Mississippi",71.200001
1415,"George County, Mississippi",63.599998
1416,"Greene County, Mississippi",67.900002
1417,"Grenada County, Mississippi",63.4
1418,"Hancock County, Mississippi",75.300002
1419,"Harrison County, Mississippi",76.800001
1420,"Hinds County, Mississippi",73.799998
1421,"Holmes County, Mississippi",38.4
1422,"Humphreys County, Mississippi",62.099999
1423,"Issaquena County, Mississippi",49.200001
1424,"Itawamba County, Mississippi",70.000005
1425,"Jackson County, Mississippi",75.800002
1426,"Jasper County, Mississippi",45.899999
1427,"Jefferson County, Mississippi",61.000001000000005
1428,"Jefferson Davis County, Mississippi",42.400002
1429,"Jones County, Mississippi",52.899998000000004
1430,"Kemper County, Mississippi",44.2
1431,"Lafayette County, Mississippi",79.300004
1432,"Lamar County, Mississippi",81.399995
1433,"Lauderdale County, Mississippi",65.600002
1434,"Lawrence County, Mississippi",42.8
1435,"Leake County, Mississippi",54.799998
1436,"Lee County, Mississippi",72.900003
1437,"Leflore County, Mississippi",40.799999
1438,"Lincoln County, Mississippi",56.400001
1439,"Lowndes County, Mississippi",70.000005
1440,"Madison County, Mississippi",81.799996
1441,"Marion County, Mississippi",50.9
1442,"Marshall County, Mississippi",55.599999
1443,"Monroe County, Mississippi",63.700002
1444,"Montgomery County, Mississippi",64.300001
1445,"Neshoba County, Mississippi",61.699998
1446,"Newton County, Mississippi",60.699999000000005
1447,"Noxubee County, Mississippi",51.199996000000006
1448,"Oktibbeha County, Mississippi",73.400003
1449,"Panola County, Mississippi",53.400004
1450,"Pearl River County, Mississippi",72.600001
1451,"Perry County, Mississippi",64.500004
1452,"Pike County, Mississippi",51.60000300000001
1453,"Pontotoc County, Mississippi",59.500003
1454,"Prentiss County, Mississippi",67.500001
1455,"Quitman County, Mississippi",52.70000099999999
1456,"Rankin County, Mississippi",80.599999
1457,"Scott County, Mississippi",54.2
1458,"Sharkey County, Mississippi",61.6
1459,"Simpson County, Mississippi",55.599999
1460,"Smith County, Mississippi",49.200001
1461,"Stone County, Mississippi",69.499999
1462,"Sunflower County, Mississippi",56.800002000000006
1463,"Tallahatchie County, Mississippi",49.399999
1464,"Tate County, Mississippi",68.000001
1465,"Tippah County, Mississippi",60.29999900000001
1466,"Tishomingo County, Mississippi",63.999998999999995
1467,"Tunica County, Mississippi",64.599997
1468,"Union County, Mississippi",64.899999
1469,"Walthall County, Mississippi",48.099998
1470,"Warren County, Mississippi",71.60000199999999
1471,"Washington County, Mississippi",62.299997
1472,"Wayne County, Mississippi",62.0
1473,"Webster County, Mississippi",67.400002
1474,"Wilkinson County, Mississippi",47.9
1475,"Winston County, Mississippi",60.199999999999996
1476,"Yalobusha County, Mississippi",51.60000300000001
1477,"Yazoo County, Mississippi",58.200002
1478,"Adair County, Missouri",71.39999900000001
1479,"Andrew County, Missouri",75.699997
1480,"Atchison County, Missouri",73.500001
1481,"Audrain County, Missouri",69.099998
1482,"Barry County, Missouri",62.400001
1483,"Barton County, Missouri",63.700002
1484,"Bates County, Missouri",69.099998
1485,"Benton County, Missouri",66.499996
1486,"Bollinger County, Missouri",67.10000000000001
1487,"Boone County, Missouri",82.700002
1488,"Buchanan County, Missouri",74.000001
1489,"Butler County, Missouri",70.8
1490,"Caldwell County, Missouri",69.89999999999999
1491,"Callaway County, Missouri",71.3
1492,"Camden County, Missouri",76.499999
1493,"Cape Girardeau County, Missouri",80.700004
1494,"Carroll County, Missouri",67.10000000000001
1495,"Carter County, Missouri",63.099998
1496,"Cass County, Missouri",82.29999500000001
1497,"Cedar County, Missouri",70.500004
1498,"Chariton County, Missouri",70.300001
1499,"Christian County, Missouri",80.500001
1500,"Clark County, Missouri",67.199999
1501,"Clay County, Missouri",86.399996
1502,"Clinton County, Missouri",77.3
1503,"Cole County, Missouri",68.799996
1504,"Cooper County, Missouri",72.600001
1505,"Crawford County, Missouri",66.7
1506,"Dade County, Missouri",67.500001
1507,"Dallas County, Missouri",63.299996
1508,"Daviess County, Missouri",72.10000199999999
1509,"DeKalb County, Missouri",71.3
1510,"Dent County, Missouri",65.000004
1511,"Douglas County, Missouri",59.699999999999996
1512,"Dunklin County, Missouri",70.89999900000001
1513,"Franklin County, Missouri",75.999999
1514,"Gasconade County, Missouri",75.199997
1515,"Gentry County, Missouri",72.900003
1516,"Greene County, Missouri",75.099999
1517,"Grundy County, Missouri",70.8
1518,"Harrison County, Missouri",74.1
1519,"Henry County, Missouri",73.199999
1520,"Hickory County, Missouri",64.899999
1521,"Holt County, Missouri",68.199998
1522,"Howard County, Missouri",71.49999700000001
1523,"Howell County, Missouri",68.000001
1524,"Iron County, Missouri",60.699999000000005
1525,"Jackson County, Missouri",78.7
1526,"Jasper County, Missouri",71.799999
1527,"Jefferson County, Missouri",81.999999
1528,"Johnson County, Missouri",85.2
1529,"Knox County, Missouri",60.29999900000001
1530,"Laclede County, Missouri",67.900002
1531,"Lafayette County, Missouri",73.6
1532,"Lawrence County, Missouri",72.7
1533,"Lewis County, Missouri",71.799999
1534,"Lincoln County, Missouri",78.400004
1535,"Linn County, Missouri",68.599999
1536,"Livingston County, Missouri",67.500001
1537,"Macon County, Missouri",65.100002
1538,"Madison County, Missouri",65.200001
1539,"Maries County, Missouri",63.200003
1540,"Marion County, Missouri",75.9
1541,"McDonald County, Missouri",49.599999
1542,"Mercer County, Missouri",65.000004
1543,"Miller County, Missouri",66.999996
1544,"Mississippi County, Missouri",66.60000099999999
1545,"Moniteau County, Missouri",61.900002
1546,"Monroe County, Missouri",67.699999
1547,"Montgomery County, Missouri",66.799998
1548,"Morgan County, Missouri",62.0
1549,"New Madrid County, Missouri",68.299997
1550,"Newton County, Missouri",70.39999999999999
1551,"Nodaway County, Missouri",76.899999
1552,"Oregon County, Missouri",52.999997
1553,"Osage County, Missouri",63.200003
1554,"Ozark County, Missouri",59.399998
1555,"Pemiscot County, Missouri",68.5
1556,"Perry County, Missouri",76.800001
1557,"Pettis County, Missouri",73.799998
1558,"Phelps County, Missouri",78.899997
1559,"Pike County, Missouri",70.300001
1560,"Platte County, Missouri",89.299995
1561,"Polk County, Missouri",75.0
1562,"Pulaski County, Missouri",78.60000099999999
1563,"Putnam County, Missouri",62.299997
1564,"Ralls County, Missouri",75.9
1565,"Randolph County, Missouri",74.300003
1566,"Ray County, Missouri",74.20000399999999
1567,"Reynolds County, Missouri",70.199996
1568,"Ripley County, Missouri",62.600005
1569,"Saline County, Missouri",73.500001
1570,"Schuyler County, Missouri",57.9
1571,"Scotland County, Missouri",72.299999
1572,"Scott County, Missouri",74.000001
1573,"Shannon County, Missouri",57.499999
1574,"Shelby County, Missouri",71.49999700000001
1575,"St. Charles County, Missouri",88.29999600000001
1576,"St. Clair County, Missouri",64.300001
1577,"St. Francois County, Missouri",75.800002
1578,"St. Louis County, Missouri",84.7
1579,"St. Louis city, Missouri",70.89999900000001
1580,"Ste. Genevieve County, Missouri",71.60000199999999
1581,"Stoddard County, Missouri",70.89999900000001
1582,"Stone County, Missouri",77.499998
1583,"Sullivan County, Missouri",65.700001
1584,"Taney County, Missouri",77.3
1585,"Texas County, Missouri",61.699998
1586,"Vernon County, Missouri",75.0
1587,"Warren County, Missouri",75.699997
1588,"Washington County, Missouri",62.299997
1589,"Wayne County, Missouri",67.299998
1590,"Webster County, Missouri",67.699999
1591,"Worth County, Missouri",70.89999900000001
1592,"Wright County, Missouri",64.700001
1593,"Beaverhead County, Montana",74.5
1594,"Big Horn County, Montana",60.800003999999994
1595,"Blaine County, Montana",65.600002
1596,"Broadwater County, Montana",69.800001
1597,"Carbon County, Montana",77.200001
1598,"Carter County, Montana",75.0
1599,"Cascade County, Montana",74.599999
1600,"Chouteau County, Montana",70.39999999999999
1601,"Custer County, Montana",74.900001
1602,"Daniels County, Montana",71.100003
1603,"Dawson County, Montana",76.700002
1604,"Deer Lodge County, Montana",71.899998
1605,"Fallon County, Montana",81.099999
1606,"Fergus County, Montana",76.899999
1607,"Flathead County, Montana",81.900007
1608,"Gallatin County, Montana",86.1
1609,"Garfield County, Montana",73.199999
1610,"Glacier County, Montana",57.600003
1611,"Golden Valley County, Montana",71.49999700000001
1612,"Granite County, Montana",73.500001
1613,"Hill County, Montana",75.300002
1614,"Jefferson County, Montana",78.999996
1615,"Judith Basin County, Montana",77.999997
1616,"Lake County, Montana",72.499996
1617,"Lewis and Clark County, Montana",79.800004
1618,"Liberty County, Montana",69.400001
1619,"Lincoln County, Montana",70.89999900000001
1620,"Madison County, Montana",71.100003
1621,"McCone County, Montana",68.000001
1622,"Meagher County, Montana",64.8
1623,"Mineral County, Montana",65.600002
1624,"Missoula County, Montana",83.89999900000001
1625,"Musselshell County, Montana",71.899998
1626,"Park County, Montana",80.000001
1627,"Petroleum County, Montana",76.999998
1628,"Phillips County, Montana",68.5
1629,"Pondera County, Montana",71.60000199999999
1630,"Powder River County, Montana",75.0
1631,"Powell County, Montana",70.89999900000001
1632,"Prairie County, Montana",73.699999
1633,"Ravalli County, Montana",76.800001
1634,"Richland County, Montana",76.4
1635,"Roosevelt County, Montana",65.799999
1636,"Rosebud County, Montana",54.500002
1637,"Sanders County, Montana",67.60000000000001
1638,"Sheridan County, Montana",78.499997
1639,"Silver Bow County, Montana",71.799999
1640,"Stillwater County, Montana",80.599999
1641,"Sweet Grass County, Montana",72.499996
1642,"Teton County, Montana",73.000002
1643,"Toole County, Montana",72.2
1644,"Treasure County, Montana",69.599998
1645,"Valley County, Montana",73.100001
1646,"Wheatland County, Montana",71.39999900000001
1647,"Wibaux County, Montana",60.399997000000006
1648,"Yellowstone County, Montana",81.700003
1649,"Adams County, Nebraska",78.499997
1650,"Antelope County, Nebraska",71.99999700000001
1651,"Arthur County, Nebraska",71.49999700000001
1652,"Banner County, Nebraska",74.900001
1653,"Blaine County, Nebraska",79.399997
1654,"Boone County, Nebraska",78.800005
1655,"Box Butte County, Nebraska",76.999998
1656,"Boyd County, Nebraska",69.200003
1657,"Brown County, Nebraska",71.49999700000001
1658,"Buffalo County, Nebraska",82.29999500000001
1659,"Burt County, Nebraska",68.5
1660,"Butler County, Nebraska",74.300003
1661,"Cass County, Nebraska",82.29999500000001
1662,"Cedar County, Nebraska",78.499997
1663,"Chase County, Nebraska",81.300002
1664,"Cherry County, Nebraska",76.300001
1665,"Cheyenne County, Nebraska",74.900001
1666,"Clay County, Nebraska",76.100004
1667,"Colfax County, Nebraska",73.100001
1668,"Cuming County, Nebraska",66.60000099999999
1669,"Custer County, Nebraska",70.199996
1670,"Dakota County, Nebraska",75.300002
1671,"Dawes County, Nebraska",77.8
1672,"Dawson County, Nebraska",76.499999
1673,"Deuel County, Nebraska",70.500004
1674,"Dixon County, Nebraska",72.7
1675,"Dodge County, Nebraska",75.699997
1676,"Douglas County, Nebraska",82.79999500000001
1677,"Dundy County, Nebraska",71.100003
1678,"Fillmore County, Nebraska",72.900003
1679,"Franklin County, Nebraska",71.200001
1680,"Frontier County, Nebraska",68.299997
1681,"Furnas County, Nebraska",73.100001
1682,"Gage County, Nebraska",76.199996
1683,"Garden County, Nebraska",72.2
1684,"Garfield County, Nebraska",60.399997000000006
1685,"Gosper County, Nebraska",78.800005
1686,"Grant County, Nebraska",71.99999700000001
1687,"Greeley County, Nebraska",67.799997
1688,"Hall County, Nebraska",78.400004
1689,"Hamilton County, Nebraska",84.49999700000001
1690,"Harlan County, Nebraska",76.499999
1691,"Hayes County, Nebraska",76.499999
1692,"Hitchcock County, Nebraska",68.000001
1693,"Holt County, Nebraska",70.99999799999999
1694,"Hooker County, Nebraska",67.699999
1695,"Howard County, Nebraska",72.600001
1696,"Jefferson County, Nebraska",71.39999900000001
1697,"Johnson County, Nebraska",71.799999
1698,"Kearney County, Nebraska",77.900004
1699,"Keith County, Nebraska",80.300003
1700,"Keya Paha County, Nebraska",76.4
1701,"Kimball County, Nebraska",68.599999
1702,"Knox County, Nebraska",71.700001
1703,"Lancaster County, Nebraska",86.000001
1704,"Lincoln County, Nebraska",77.900004
1705,"Logan County, Nebraska",70.099998
1706,"Loup County, Nebraska",68.799996
1707,"Madison County, Nebraska",76.300001
1708,"McPherson County, Nebraska",59.600001999999996
1709,"Merrick County, Nebraska",71.39999900000001
1710,"Morrill County, Nebraska",73.299998
1711,"Nance County, Nebraska",74.900001
1712,"Nemaha County, Nebraska",76.4
1713,"Nuckolls County, Nebraska",72.299999
1714,"Otoe County, Nebraska",77.3
1715,"Pawnee County, Nebraska",67.299998
1716,"Perkins County, Nebraska",82.99999799999999
1717,"Phelps County, Nebraska",77.399999
1718,"Pierce County, Nebraska",77.399999
1719,"Platte County, Nebraska",77.200001
1720,"Polk County, Nebraska",81.999999
1721,"Red Willow County, Nebraska",74.1
1722,"Richardson County, Nebraska",74.900001
1723,"Rock County, Nebraska",70.300001
1724,"Saline County, Nebraska",75.5
1725,"Sarpy County, Nebraska",89.899999
1726,"Saunders County, Nebraska",78.999996
1727,"Scotts Bluff County, Nebraska",75.199997
1728,"Seward County, Nebraska",80.599999
1729,"Sheridan County, Nebraska",67.400002
1730,"Sherman County, Nebraska",74.5
1731,"Sioux County, Nebraska",67.900002
1732,"Stanton County, Nebraska",78.499997
1733,"Thayer County, Nebraska",74.5
1734,"Thomas County, Nebraska",82.200003
1735,"Thurston County, Nebraska",62.799996
1736,"Valley County, Nebraska",71.899998
1737,"Washington County, Nebraska",81.599998
1738,"Wayne County, Nebraska",84.899998
1739,"Webster County, Nebraska",72.799999
1740,"Wheeler County, Nebraska",71.700001
1741,"York County, Nebraska",79.399997
1742,"Carson City, Nevada",79.500008
1743,"Churchill County, Nevada",82.200003
1744,"Clark County, Nevada",81.0
1745,"Douglas County, Nevada",86.000001
1746,"Elko County, Nevada",82.499999
1747,"Eureka County, Nevada",77.600002
1748,"Humboldt County, Nevada",77.8
1749,"Lander County, Nevada",77.8
1750,"Lincoln County, Nevada",75.9
1751,"Lyon County, Nevada",82.400006
1752,"Mineral County, Nevada",69.599998
1753,"Nye County, Nevada",73.100001
1754,"Pershing County, Nevada",70.099998
1755,"Storey County, Nevada",78.7
1756,"Washoe County, Nevada",83.39999900000001
1757,"White Pine County, Nevada",79.699999
1758,"Belknap County, New Hampshire",84.399998
1759,"Carroll County, New Hampshire",84.60000199999999
1760,"Cheshire County, New Hampshire",81.700003
1761,"Coos County, New Hampshire",75.400001
1762,"Grafton County, New Hampshire",81.599998
1763,"Hillsborough County, New Hampshire",88.20000300000001
1764,"Merrimack County, New Hampshire",85.300004
1765,"Rockingham County, New Hampshire",89.999998
1766,"Strafford County, New Hampshire",84.49999700000001
1767,"Sullivan County, New Hampshire",80.10000000000001
1768,"Atlantic County, New Jersey",80.700004
1769,"Bergen County, New Jersey",88.600004
1770,"Burlington County, New Jersey",87.29999699999999
1771,"Camden County, New Jersey",82.099998
1772,"Cape May County, New Jersey",82.700002
1773,"Cumberland County, New Jersey",74.399996
1774,"Essex County, New Jersey",78.499997
1775,"Gloucester County, New Jersey",86.200005
1776,"Hudson County, New Jersey",83.39999900000001
1777,"Hunterdon County, New Jersey",89.299995
1778,"Mercer County, New Jersey",81.599998
1779,"Middlesex County, New Jersey",84.899998
1780,"Monmouth County, New Jersey",87.400007
1781,"Morris County, New Jersey",90.300006
1782,"Ocean County, New Jersey",80.700004
1783,"Passaic County, New Jersey",78.400004
1784,"Salem County, New Jersey",77.499998
1785,"Somerset County, New Jersey",90.699995
1786,"Sussex County, New Jersey",88.099998
1787,"Union County, New Jersey",81.700003
1788,"Warren County, New Jersey",84.10000199999999
1789,"Bernalillo County, New Mexico",77.700001
1790,"Catron County, New Mexico",51.499998999999995
1791,"Chaves County, New Mexico",69.700003
1792,"Cibola County, New Mexico",55.300003
1793,"Colfax County, New Mexico",65.600002
1794,"Curry County, New Mexico",77.700001
1795,"DeBaca County, New Mexico",63.0
1796,"Dona Ana County, New Mexico",70.500004
1797,"Eddy County, New Mexico",78.099996
1798,"Grant County, New Mexico",67.10000000000001
1799,"Guadalupe County, New Mexico",38.999999
1800,"Harding County, New Mexico",49.299997
1801,"Hidalgo County, New Mexico",63.700002
1802,"Lea County, New Mexico",75.800002
1803,"Lincoln County, New Mexico",69.0
1804,"Los Alamos County, New Mexico",86.1
1805,"Luna County, New Mexico",56.999999
1806,"McKinley County, New Mexico",43.000001
1807,"Mora County, New Mexico",51.199996000000006
1808,"Otero County, New Mexico",75.400001
1809,"Quay County, New Mexico",57.199997
1810,"Rio Arriba County, New Mexico",52.100002999999994
1811,"Roosevelt County, New Mexico",75.199997
1812,"San Juan County, New Mexico",63.0
1813,"San Miguel County, New Mexico",52.899998000000004
1814,"Sandoval County, New Mexico",81.599998
1815,"Santa Fe County, New Mexico",78.7
1816,"Sierra County, New Mexico",61.199999000000005
1817,"Socorro County, New Mexico",52.499998000000005
1818,"Taos County, New Mexico",61.300003999999994
1819,"Torrance County, New Mexico",62.0
1820,"Union County, New Mexico",57.199997
1821,"Valencia County, New Mexico",66.999996
1822,"Albany County, New York",82.400006
1823,"Allegany County, New York",72.600001
1824,"Bronx County, New York",72.499996
1825,"Broome County, New York",80.000001
1826,"Cattaraugus County, New York",69.300002
1827,"Cayuga County, New York",77.3
1828,"Chautauqua County, New York",73.699999
1829,"Chemung County, New York",77.8
1830,"Chenango County, New York",76.800001
1831,"Clinton County, New York",78.800005
1832,"Columbia County, New York",76.600003
1833,"Cortland County, New York",71.60000199999999
1834,"Delaware County, New York",74.000001
1835,"Dutchess County, New York",85.500002
1836,"Erie County, New York",78.60000099999999
1837,"Essex County, New York",76.800001
1838,"Franklin County, New York",72.799999
1839,"Fulton County, New York",74.699998
1840,"Genesee County, New York",78.60000099999999
1841,"Greene County, New York",71.60000199999999
1842,"Hamilton County, New York",72.799999
1843,"Herkimer County, New York",75.999999
1844,"Jefferson County, New York",82.29999500000001
1845,"Kings County, New York",77.600002
1846,"Lewis County, New York",75.300002
1847,"Livingston County, New York",80.800003
1848,"Madison County, New York",80.700004
1849,"Monroe County, New York",81.700003
1850,"Montgomery County, New York",73.6
1851,"Nassau County, New York",88.9
1852,"New York County, New York",83.299994
1853,"Niagara County, New York",76.100004
1854,"Oneida County, New York",78.200001
1855,"Onondaga County, New York",78.999996
1856,"Ontario County, New York",82.79999500000001
1857,"Orange County, New York",76.800001
1858,"Orleans County, New York",77.900004
1859,"Oswego County, New York",81.799996
1860,"Otsego County, New York",76.999998
1861,"Putnam County, New York",91.00000299999999
1862,"Queens County, New York",81.900007
1863,"Rensselaer County, New York",83.700001
1864,"Richmond County, New York",81.099999
1865,"Rockland County, New York",80.599999
1866,"Saratoga County, New York",87.79999600000001
1867,"Schenectady County, New York",82.599998
1868,"Schoharie County, New York",72.400004
1869,"Schuyler County, New York",75.800002
1870,"Seneca County, New York",77.100003
1871,"St. Lawrence County, New York",78.299993
1872,"Steuben County, New York",74.20000399999999
1873,"Suffolk County, New York",87.0
1874,"Sullivan County, New York",78.200001
1875,"Tioga County, New York",80.000001
1876,"Tompkins County, New York",84.10000199999999
1877,"Ulster County, New York",84.200001
1878,"Warren County, New York",81.700003
1879,"Washington County, New York",76.499999
1880,"Wayne County, New York",76.4
1881,"Westchester County, New York",85.000002
1882,"Wyoming County, New York",75.800002
1883,"Yates County, New York",71.799999
1884,"Alamance County, North Carolina",75.9
1885,"Alexander County, North Carolina",69.700003
1886,"Alleghany County, North Carolina",70.600003
1887,"Anson County, North Carolina",69.0
1888,"Ashe County, North Carolina",69.400001
1889,"Avery County, North Carolina",67.199999
1890,"Beaufort County, North Carolina",65.39999800000001
1891,"Bertie County, North Carolina",55.500001
1892,"Bladen County, North Carolina",65.200001
1893,"Brunswick County, North Carolina",81.200004
1894,"Buncombe County, North Carolina",80.899996
1895,"Burke County, North Carolina",68.299997
1896,"Cabarrus County, North Carolina",87.70000300000001
1897,"Caldwell County, North Carolina",74.699998
1898,"Camden County, North Carolina",83.600003
1899,"Carteret County, North Carolina",82.400006
1900,"Caswell County, North Carolina",63.099998
1901,"Catawba County, North Carolina",78.800005
1902,"Chatham County, North Carolina",76.800001
1903,"Cherokee County, North Carolina",69.89999999999999
1904,"Chowan County, North Carolina",67.10000000000001
1905,"Clay County, North Carolina",75.999999
1906,"Cleveland County, North Carolina",63.099998
1907,"Columbus County, North Carolina",61.500001000000005
1908,"Craven County, North Carolina",80.599999
1909,"Cumberland County, North Carolina",81.700003
1910,"Currituck County, North Carolina",80.399996
1911,"Dare County, North Carolina",87.400007
1912,"Davidson County, North Carolina",75.9
1913,"Davie County, North Carolina",80.899996
1914,"Duplin County, North Carolina",60.89999699999999
1915,"Durham County, North Carolina",85.399997
1916,"Edgecombe County, North Carolina",61.6
1917,"Forsyth County, North Carolina",79.300004
1918,"Franklin County, North Carolina",75.400001
1919,"Gaston County, North Carolina",77.700001
1920,"Gates County, North Carolina",67.10000000000001
1921,"Graham County, North Carolina",49.700001
1922,"Granville County, North Carolina",75.699997
1923,"Greene County, North Carolina",71.899998
1924,"Guilford County, North Carolina",72.600001
1925,"Halifax County, North Carolina",56.900001
1926,"Harnett County, North Carolina",76.300001
1927,"Haywood County, North Carolina",69.099998
1928,"Henderson County, North Carolina",79.500008
1929,"Hertford County, North Carolina",60.000001999999995
1930,"Hoke County, North Carolina",78.299993
1931,"Hyde County, North Carolina",55.199999
1932,"Iredell County, North Carolina",80.199999
1933,"Jackson County, North Carolina",67.199999
1934,"Johnston County, North Carolina",76.199996
1935,"Jones County, North Carolina",56.49999999999999
1936,"Lee County, North Carolina",74.399996
1937,"Lenoir County, North Carolina",74.399996
1938,"Lincoln County, North Carolina",78.999996
1939,"Macon County, North Carolina",70.699996
1940,"Madison County, North Carolina",70.500004
1941,"Martin County, North Carolina",62.099999
1942,"McDowell County, North Carolina",70.099998
1943,"Mecklenburg County, North Carolina",86.500001
1944,"Mitchell County, North Carolina",67.10000000000001
1945,"Montgomery County, North Carolina",67.299998
1946,"Moore County, North Carolina",80.700004
1947,"Nash County, North Carolina",73.400003
1948,"New Hanover County, North Carolina",83.49999799999999
1949,"Northampton County, North Carolina",51.199996000000006
1950,"Onslow County, North Carolina",85.500002
1951,"Orange County, North Carolina",87.400007
1952,"Pamlico County, North Carolina",69.300002
1953,"Pasquotank County, North Carolina",74.000001
1954,"Pender County, North Carolina",75.300002
1955,"Perquimans County, North Carolina",69.300002
1956,"Person County, North Carolina",74.399996
1957,"Pitt County, North Carolina",78.200001
1958,"Polk County, North Carolina",76.300001
1959,"Randolph County, North Carolina",70.99999799999999
1960,"Richmond County, North Carolina",70.199996
1961,"Robeson County, North Carolina",54.2
1962,"Rockingham County, North Carolina",68.400002
1963,"Rowan County, North Carolina",76.600003
1964,"Rutherford County, North Carolina",66.60000099999999
1965,"Sampson County, North Carolina",59.600001999999996
1966,"Scotland County, North Carolina",58.099997
1967,"Stanly County, North Carolina",77.3
1968,"Stokes County, North Carolina",67.500001
1969,"Surry County, North Carolina",62.600005
1970,"Swain County, North Carolina",50.9
1971,"Transylvania County, North Carolina",78.299993
1972,"Tyrrell County, North Carolina",60.89999699999999
1973,"Union County, North Carolina",89.200002
1974,"Vance County, North Carolina",65.700001
1975,"Wake County, North Carolina",89.699996
1976,"Warren County, North Carolina",55.900002
1977,"Washington County, North Carolina",58.099997
1978,"Watauga County, North Carolina",80.599999
1979,"Wayne County, North Carolina",75.9
1980,"Wilkes County, North Carolina",71.3
1981,"Wilson County, North Carolina",73.699999
1982,"Yadkin County, North Carolina",68.599999
1983,"Yancey County, North Carolina",64.200002
1984,"Adams County, North Dakota",78.400004
1985,"Barnes County, North Dakota",76.300001
1986,"Benson County, North Dakota",56.900001
1987,"Billings County, North Dakota",68.099999
1988,"Bottineau County, North Dakota",78.60000099999999
1989,"Bowman County, North Dakota",79.2
1990,"Burke County, North Dakota",69.400001
1991,"Burleigh County, North Dakota",82.099998
1992,"Cass County, North Dakota",83.99999700000001
1993,"Cavalier County, North Dakota",80.399996
1994,"Dickey County, North Dakota",79.699999
1995,"Divide County, North Dakota",56.900001
1996,"Dunn County, North Dakota",78.400004
1997,"Eddy County, North Dakota",71.60000199999999
1998,"Emmons County, North Dakota",58.700001
1999,"Foster County, North Dakota",75.9
2000,"Golden Valley County, North Dakota",68.000001
2001,"Grand Forks County, North Dakota",79.2
2002,"Grant County, North Dakota",68.299997
2003,"Griggs County, North Dakota",71.3
2004,"Hettinger County, North Dakota",72.10000199999999
2005,"Kidder County, North Dakota",66.499996
2006,"LaMoure County, North Dakota",72.600001
2007,"Logan County, North Dakota",69.300002
2008,"McHenry County, North Dakota",77.200001
2009,"McIntosh County, North Dakota",67.799997
2010,"McKenzie County, North Dakota",82.400006
2011,"McLean County, North Dakota",69.89999999999999
2012,"Mercer County, North Dakota",80.000001
2013,"Morton County, North Dakota",78.999996
2014,"Mountrail County, North Dakota",67.60000000000001
2015,"Nelson County, North Dakota",66.900003
2016,"Oliver County, North Dakota",74.1
2017,"Pembina County, North Dakota",69.89999999999999
2018,"Pierce County, North Dakota",75.199997
2019,"Ramsey County, North Dakota",71.39999900000001
2020,"Ransom County, North Dakota",75.199997
2021,"Renville County, North Dakota",76.4
2022,"Richland County, North Dakota",78.7
2023,"Rolette County, North Dakota",65.100002
2024,"Sargent County, North Dakota",77.600002
2025,"Sheridan County, North Dakota",63.299996
2026,"Sioux County, North Dakota",53.799999
2027,"Slope County, North Dakota",72.600001
2028,"Stark County, North Dakota",77.999997
2029,"Steele County, North Dakota",76.300001
2030,"Stutsman County, North Dakota",75.0
2031,"Towner County, North Dakota",65.3
2032,"Traill County, North Dakota",80.10000000000001
2033,"Walsh County, North Dakota",70.099998
2034,"Ward County, North Dakota",85.2
2035,"Wells County, North Dakota",74.5
2036,"Williams County, North Dakota",74.900001
2037,"Adams County, Ohio",60.000001999999995
2038,"Allen County, Ohio",77.900004
2039,"Ashland County, Ohio",77.399999
2040,"Ashtabula County, Ohio",74.1
2041,"Athens County, Ohio",73.299998
2042,"Auglaize County, Ohio",82.400006
2043,"Belmont County, Ohio",70.8
2044,"Brown County, Ohio",73.299998
2045,"Butler County, Ohio",84.399998
2046,"Carroll County, Ohio",72.799999
2047,"Champaign County, Ohio",82.099998
2048,"Clark County, Ohio",79.300004
2049,"Clermont County, Ohio",83.600003
2050,"Clinton County, Ohio",78.299993
2051,"Columbiana County, Ohio",75.300002
2052,"Coshocton County, Ohio",67.900002
2053,"Crawford County, Ohio",75.5
2054,"Cuyahoga County, Ohio",77.100003
2055,"Darke County, Ohio",75.400001
2056,"Defiance County, Ohio",78.899997
2057,"Delaware County, Ohio",92.10000000000001
2058,"Erie County, Ohio",78.899997
2059,"Fairfield County, Ohio",83.200002
2060,"Fayette County, Ohio",70.600003
2061,"Franklin County, Ohio",85.300004
2062,"Fulton County, Ohio",80.599999
2063,"Gallia County, Ohio",64.8
2064,"Geauga County, Ohio",80.800003
2065,"Greene County, Ohio",84.7
2066,"Guernsey County, Ohio",71.799999
2067,"Hamilton County, Ohio",80.899996
