,Name,Crime_rate
2017,"Sitka City and Borough, Alaska",133.037694
2018,"Otsego County, New York",132.9377624
2019,"Trigg County, Kentucky",132.9322046
2020,"Cumberland County, Maine",132.7700241
2021,"Knox County, Texas",132.7316167
2022,"Ionia County, Michigan",132.6611833
2023,"Carlton County, Minnesota",132.5437112
2024,"Lawrence County, South Dakota",132.4769169
2025,"Alcona County, Michigan",132.3501607
2026,"Itawamba County, Mississippi",132.2864214
2027,"Vermillion County, Indiana",132.2584708
2028,"Rio Blanco County, Colorado",132.2168356
2029,"McCulloch County, Texas",132.0528211
2030,"Trinity County, Texas",132.0086153
2031,"Sanders County, Montana",132.0073924
2032,"Somerset County, Pennsylvania",131.9916362
2033,"Rusk County, Wisconsin",131.9902744
2034,"Lincoln County, North Carolina",131.6779533
2035,"Williamsburg city, Virginia",131.5270288
2036,"Chippewa County, Wisconsin",131.4705696
2037,"Holt County, Missouri",131.3485114
2038,"Osborne County, Kansas",130.9586171
2039,"Cortland County, New York",130.6762496
2040,"Griggs County, North Dakota",130.6620209
2041,"Clinton County, Michigan",130.3118362
2042,"Clark County, Missouri",130.2460203
2043,"Manassas Park city, Virginia",130.0390117
2044,"Watauga County, North Carolina",129.8403727
2045,"Ramsey County, North Dakota",129.8251688
2046,"Washington County, Vermont",129.8066387
2047,"Lee County, Arkansas",129.8052921
2048,"Moffat County, Colorado",129.7412806
2049,"Williamson County, Tennessee",129.7127717
2050,"Merrimack County, New Hampshire",129.384606
2051,"Highland County, Ohio",129.333241
2052,"Lawrence County, Arkansas",129.3280818
2053,"Nelson County, North Dakota",129.2407108
2054,"Tucker County, West Virginia",129.1618829
2055,"Summit County, Colorado",129.1493595
2056,"Calumet County, Wisconsin",128.9880485
2057,"Shelby County, Kentucky",128.9126108
2058,"Pondera County, Montana",128.8037353
2059,"Campbell County, Wyoming",128.6947858
2060,"Hood County, Texas",128.5322748
2061,"Dawson County, Nebraska",128.0621308
2062,"Venango County, Pennsylvania",127.9982192
2063,"Nemaha County, Kansas",127.9401634
2064,"Franklin County, Maine",127.889818
2065,"Huntington County, Indiana",127.7486342
2066,"Susquehanna County, Pennsylvania",127.7018399
2067,"Lewis County, West Virginia",127.6440554
2068,"Wallace County, Kansas",127.4697259
2069,"Calloway County, Kentucky",127.4663409
2070,"Frio County, Texas",127.3180183
2071,"Columbia County, Pennsylvania",127.2512239
2072,"Prince Edward County, Virginia",127.1818262
2073,"Calvert County, Maryland",127.0942929
2074,"San Juan County, Utah",126.8950778
2075,"Howard County, Missouri",126.7427123
2076,"Emmet County, Michigan",126.7350634
2077,"Clinton County, Illinois",126.6256892
2078,"Wheeler County, Georgia",126.4382349
2079,"Yamhill County, Oregon",126.0858774
2080,"Ida County, Iowa",126.0327685
2081,"Chesterfield County, Virginia",126.0126013
2082,"Page County, Virginia",125.9392973
2083,"Somerset County, Maine",125.7107492
2084,"Decatur County, Indiana",125.5851125
2085,"Bayfield County, Wisconsin",125.3628926
2086,"Big Horn County, Wyoming",125.0625313
2087,"Randolph County, Georgia",125.052105
2088,"Las Animas County, Colorado",124.6019659
2089,"Iberia Parish, Louisiana",124.5296299
2090,"Huron County, Michigan",124.1310824
2091,"Irion County, Texas",124.0694789
2092,"Sullivan County, Missouri",124.0694789
2093,"Park County, Colorado",124.0617828
2094,"Dewey County, Oklahoma",123.8645747
2095,"York County, Virginia",123.7380978
2096,"Pike County, Pennsylvania",123.6945804
2097,"Kent County, Rhode Island",123.6101433
2098,"Jackson County, Texas",123.3637174
2099,"Kendall County, Illinois",123.1692194
2100,"Wood County, Texas",122.9140075
2101,"Caroline County, Virginia",122.8752816
2102,"Fulton County, Pennsylvania",122.6993865
2103,"Clinton County, Pennsylvania",122.6410372
2104,"Christian County, Illinois",122.4561199
2105,"Henry County, Illinois",122.3425592
2106,"Yoakum County, Texas",122.1896383
2107,"Garfield County, Colorado",122.159785
2108,"Marshall County, Kentucky",122.1589996
2109,"Washington County, New York",122.0420649
2110,"Wilkin County, Minnesota",122.0070154
2111,"Morris County, Kansas",121.9299774
2112,"Jefferson County, Wisconsin",121.8805098
2113,"Marathon County, Wisconsin",121.8467537
2114,"Tyrrell County, North Carolina",121.6841081
2115,"Montgomery County, Virginia",121.6127725
2116,"Grafton County, New Hampshire",121.6124246
2117,"Midland County, Michigan",121.5457763
2118,"Essex County, New York",121.2527733
2119,"Livingston County, Missouri",121.0409522
2120,"Louisa County, Virginia",120.7836206
2121,"Wyoming County, New York",120.3919963
2122,"Nodaway County, Missouri",120.3731568
2123,"Lincoln County, Maine",120.2769303
2124,"Wayne County, Pennsylvania",120.2762474
2125,"Whitley County, Kentucky",120.2259129
2126,"Washington County, Virginia",120.2032528
2127,"Ballard County, Kentucky",120.0192031
2128,"Evans County, Georgia",120.0036924
2129,"Ellis County, Oklahoma",119.9040767
2130,"Patrick County, Virginia",119.7735192
2131,"Alfalfa County, Oklahoma",119.7195143
2132,"Baxter County, Arkansas",119.6376688
2133,"Sublette County, Wyoming",119.510009
2134,"Dakota County, Nebraska",119.3488328
2135,"Worth County, Iowa",119.3475666
2136,"Hood River County, Oregon",119.0738699
2137,"Grant County, West Virginia",119.057743
2138,"Clay County, West Virginia",118.9961056
2139,"Pulaski County, Kentucky",118.9228097
2140,"Clarke County, Virginia",118.4834123
2141,"Callahan County, Texas",118.2994455
2142,"Minidoka County, Idaho",118.2732111
2143,"Niobrara County, Wyoming",118.0637544
2144,"Rockingham County, New Hampshire",118.0073144
2145,"Seminole County, Oklahoma",117.9894596
2146,"Hand County, South Dakota",117.959304
2147,"Schley County, Georgia",117.9013559
2148,"Linn County, Oregon",117.8798468
2149,"Camden County, North Carolina",117.7971925
2150,"Augusta County, Virginia",117.7075441
2151,"Campbell County, Virginia",117.6790079
2152,"Albany County, Wyoming",117.5778954
2153,"Walworth County, Wisconsin",117.5384914
2154,"Oconee County, Georgia",117.5260761
2155,"Dakota County, Minnesota",117.5004712
2156,"Wetzel County, West Virginia",117.2549988
2157,"Major County, Oklahoma",117.1417415
2158,"Shenandoah County, Virginia",117.1399119
2159,"Bullitt County, Kentucky",117.1051604
2160,"Winston County, Mississippi",117.0960187
2161,"Pacific County, Washington",117.0845936
2162,"Meeker County, Minnesota",116.7870583
2163,"Custer County, Colorado",116.6861144
2164,"Wilkinson County, Georgia",116.6242578
2165,"Greene County, Ohio",116.4187152
2166,"Starke County, Indiana",116.3943613
2167,"Freeborn County, Minnesota",116.3241567
2168,"Miami County, Indiana",116.2147205
2169,"Jefferson County, West Virginia",116.2093948
2170,"Barren County, Kentucky",116.2061031
2171,"Hancock County, Ohio",116.1363546
2172,"Fremont County, Idaho",116.0362033
2173,"Nobles County, Minnesota",115.6497201
2174,"Sherman County, Oregon",115.5401502
2175,"Hardin County, Kentucky",115.5364125
2176,"Chickasaw County, Mississippi",115.5334758
2177,"Skamania County, Washington",115.3095618
2178,"Waseca County, Minnesota",115.1953084
2179,"Craig County, Virginia",115.1631478
2180,"Chenango County, New York",115.1445367
2181,"Montgomery County, Iowa",115.1189563
2182,"Klickitat County, Washington",115.0196492
2183,"Bourbon County, Kentucky",115.0115012
2184,"Cerro Gordo County, Iowa",114.7446931
2185,"Marshall County, Indiana",114.6277781
2186,"Parker County, Texas",114.4805548
2187,"Harrison County, Missouri",114.4033863
2188,"Mason County, West Virginia",114.2815011
2189,"Montgomery County, New York",114.2353248
2190,"Lincoln County, Arkansas",114.0332122
2191,"Franklin County, Iowa",113.7656428
2192,"Schuyler County, New York",113.75948
2193,"Oxford County, Maine",113.4835973
2194,"Santa Cruz County, Arizona",113.3253507
2195,"Harris County, Georgia",113.278021
2196,"Butler County, Pennsylvania",113.2221959
2197,"Tioga County, Pennsylvania",113.0395874
2198,"Stevens County, Minnesota",112.9943503
2199,"Missaukee County, Michigan",112.9493057
2200,"Jefferson County, Montana",112.9256428
2201,"New Kent County, Virginia",112.7800277
2202,"Faribault County, Minnesota",112.747516
2203,"Kittitas County, Washington",112.5344188
2204,"Douglas County, Nevada",112.4835519
2205,"Windsor County, Vermont",112.3655626
2206,"Adams County, Wisconsin",112.3046875
2207,"Adams County, Pennsylvania",112.2643925
2208,"Nelson County, Kentucky",112.2586439
2209,"Macon County, North Carolina",112.2367605
2210,"Pickaway County, Ohio",111.8925831
2211,"Nemaha County, Nebraska",111.7786782
2212,"Daniels County, Montana",111.6694584
2213,"Bandera County, Texas",111.6450658
2214,"Hanover County, Virginia",111.5168262
2215,"Cheyenne County, Kansas",111.3585746
2216,"Carter County, Missouri",111.2700684
2217,"Cabarrus County, North Carolina",111.0956812
2218,"Alexander County, North Carolina",111.0208503
2219,"Gaines County, Texas",110.9877913
2220,"Waushara County, Wisconsin",110.9786674
2221,"Benton County, Oregon",110.8660253
2222,"St. Lawrence County, New York",110.7508731
2223,"Martin County, Kentucky",110.6981893
2224,"Buffalo County, Nebraska",110.6633537
2225,"Parmer County, Texas",110.3863522
2226,"Dawes County, Nebraska",110.0352113
2227,"Rice County, Kansas",109.879133
2228,"Frederick County, Virginia",109.445517
2229,"Madison County, North Carolina",109.4091904
2230,"Scott County, Minnesota",109.3039524
2231,"Sac County, Iowa",109.224506
2232,"Tripp County, South Dakota",109.1305929
2233,"Sweet Grass County, Montana",109.0215318
2234,"Waupaca County, Wisconsin",109.0178828
2235,"Cheboygan County, Michigan",108.8393065
2236,"Cedar County, Iowa",108.7370195
2237,"Sherburne County, Minnesota",108.6980634
2238,"Wadena County, Minnesota",108.6641553
2239,"Kendall County, Texas",108.563258
2240,"Phelps County, Nebraska",108.5422772
2241,"Gove County, Kansas",108.3423619
2242,"Franklin County, Virginia",108.2808201
2243,"Washington County, Indiana",107.9913607
2244,"Westmoreland County, Virginia",107.8809902
2245,"Watonwan County, Minnesota",107.748945
2246,"Logan County, Ohio",107.7372969
2247,"Brewster County, Texas",107.6889942
2248,"Turner County, South Dakota",107.6426265
2249,"Poquoson city, Virginia",107.4025116
2250,"Whitman County, Washington",107.3652566
2251,"Clarke County, Iowa",107.2386059
2252,"Barnes County, North Dakota",107.2386059
2253,"Gogebic County, Michigan",106.8107565
2254,"Clinton County, New York",106.6294077
2255,"Jackson County, Wisconsin",106.5684945
2256,"Coos County, New Hampshire",106.2599619
2257,"Gallatin County, Kentucky",106.2072221
2258,"Cheyenne County, Colorado",105.8201058
2259,"Grayson County, Virginia",105.5339358
2260,"Vinton County, Ohio",105.4534498
2261,"Clay County, Missouri",105.4353438
2262,"Brooke County, West Virginia",105.3208072
2263,"Hoke County, North Carolina",105.2180352
2264,"Alleghany County, Virginia",105.1915104
2265,"Portage County, Wisconsin",105.1435067
2266,"Porter County, Indiana",105.0691355
2267,"Delta County, Colorado",104.9765443
2268,"Effingham County, Illinois",104.9348529
2269,"Lynn County, Texas",104.8401188
2270,"McHenry County, Illinois",104.7464453
2271,"Madison County, Missouri",104.5772665
2272,"Wayne County, Missouri",104.4464339
2273,"Ocean County, New Jersey",104.2141601
2274,"Bristol Bay Borough, Alaska",104.1666667
2275,"Clackamas County, Oregon",104.0531804
2276,"Saline County, Nebraska",104.0510544
2277,"Albemarle County, Virginia",103.8834951
2278,"Gilmer County, West Virginia",103.7822878
2279,"Republic County, Kansas",103.7344398
2280,"Lincoln County, Mississippi",103.4185579
2281,"LaSalle County, Illinois",103.4024763
2282,"Lafayette County, Missouri",103.2085724
2283,"Ashe County, North Carolina",103.1269567
2284,"Lincoln County, Minnesota",102.915952
2285,"Chouteau County, Montana",102.5816379
2286,"Monroe County, Missouri",102.5757921
2287,"Hodgeman County, Kansas",102.5641026
2288,"Bucks County, Pennsylvania",102.396264
2289,"Tipton County, Indiana",102.2364217
2290,"Wythe County, Virginia",102.2355507
2291,"Rockwall County, Texas",102.0587718
2292,"Monroe County, Wisconsin",101.5497373
2293,"Nelson County, Virginia",101.4267361
2294,"Boundary County, Idaho",101.3544642
2295,"Stevens County, Washington",101.3124568
2296,"Sioux County, Iowa",101.3112571
2297,"Wilson County, Texas",101.2814303
2298,"Greene County, Virginia",101.0423314
2299,"Bonner County, Idaho",100.7395759
2300,"Platte County, Missouri",100.7394706
2301,"Otter Tail County, Minnesota",100.7276706
2302,"Fayette County, Texas",100.7211635
2303,"Barron County, Wisconsin",100.7093441
2304,"Trego County, Kansas",100.6711409
2305,"Carroll County, Kentucky",100.4291062
2306,"Randolph County, Illinois",100.3344482
2307,"Grant County, Minnesota",100.1836701
2308,"Chase County, Nebraska",100.0
2309,"Wyoming County, Pennsylvania",99.98928686
2310,"Red Willow County, Nebraska",99.94548428
2311,"Gray County, Kansas",99.85022466
2312,"Castro County, Texas",99.626401
2313,"Norton city, Virginia",99.57679861
2314,"James City County, Virginia",99.26825118
2315,"Logan County, Oklahoma",99.05002026
2316,"Douglas County, Washington",98.80671886
2317,"Franklin County, New York",98.6689367
2318,"Stephenson County, Illinois",98.41677364
2319,"Pickett County, Tennessee",98.23182711
2320,"King and Queen County, Virginia",98.17671809
2321,"Hendricks County, Indiana",98.12904945
2322,"Martin County, Minnesota",97.93360102
2323,"Centre County, Pennsylvania",97.81020958
2324,"Lee County, Illinois",97.53858512
2325,"Texas County, Missouri",97.51911375
2326,"Pembina County, North Dakota",97.47945969
2327,"Scott County, Virginia",97.17314488
2328,"Fulton County, New York",97.09449309
2329,"Armstrong County, Pennsylvania",96.90633856
2330,"Choctaw County, Alabama",96.82705199
2331,"Rosebud County, Montana",96.47336263
2332,"Perry County, Kentucky",96.39414495
2333,"Grayson County, Kentucky",96.16494211
2334,"Henry County, Ohio",96.11277232
2335,"Mellette County, South Dakota",96.10764056
2336,"Adair County, Kentucky",96.09224856
2337,"Pendleton County, Kentucky",96.08785175
2338,"Todd County, Kentucky",95.97696553
2339,"Camas County, Idaho",95.96928983
2340,"Apache County, Arizona",95.92126116
2341,"Doddridge County, West Virginia",95.87727709
2342,"Worth County, Missouri",95.6937799
2343,"Warren County, Virginia",95.60970568
2344,"Prairie County, Arkansas",95.53379508
2345,"Craig County, Oklahoma",95.41984733
2346,"Coahoma County, Mississippi",95.30617107
2347,"Oldham County, Texas",95.14747859
2348,"Gloucester County, Virginia",95.0209046
2349,"Montgomery County, Mississippi",94.75978395
2350,"Gallia County, Ohio",94.70624735
2351,"Cass County, Nebraska",94.64842055
2352,"DuPage County, Illinois",94.62240083
2353,"Ashtabula County, Ohio",94.17799641
2354,"Schuyler County, Illinois",94.0354648
2355,"Allen Parish, Louisiana",93.98128206
2356,"Sheridan County, Wyoming",93.88412017
2357,"Nicollet County, Minnesota",93.84838944
2358,"Sharp County, Arkansas",93.84714646
2359,"Franklin County, Texas",93.80863039
2360,"Mercer County, Kentucky",93.68120287
2361,"Clay County, Kentucky",93.61542782
2362,"Atoka County, Oklahoma",93.53863865
2363,"Preble County, Ohio",93.45346497
2364,"Jackson County, South Dakota",93.28358209
2365,"Bergen County, New Jersey",93.26422631
2366,"Steele County, Minnesota",93.24009324
2367,"Attala County, Mississippi",93.18217114
2368,"Mercer County, North Dakota",93.10986965
2369,"Douglas County, Minnesota",93.03598303
2370,"Crawford County, Pennsylvania",92.70280168
2371,"Madison County, Mississippi",92.61841214
2372,"Greenbrier County, West Virginia",92.58220177
2373,"King George County, Virginia",92.27312846
2374,"Hubbard County, Minnesota",91.97405364
2375,"Presque Isle County, Michigan",91.86954525
2376,"Kearney County, Nebraska",91.63103238
2377,"Cherokee County, Georgia",91.51244303
2378,"Edmonson County, Kentucky",91.19548997
2379,"Yancey County, North Carolina",91.08505067
2380,"Clay County, Arkansas",90.89728607
2381,"Madison County, Montana",90.76763485
2382,"Davis County, Utah",90.6567648
2383,"Penobscot County, Maine",90.6340471
2384,"Dodge County, Nebraska",90.37381898
2385,"Northumberland County, Virginia",90.16393443
2386,"Effingham County, Georgia",89.98090201
2387,"Mathews County, Virginia",89.91794987
2388,"Jefferson County, Oregon",89.85575786
2389,"Marion County, Kentucky",89.7979546
2390,"Rockbridge County, Virginia",89.6579549
2391,"Washington County, Wisconsin",89.64961315
2392,"Leon County, Texas",89.59503046
2393,"Real County, Texas",89.55223881
2394,"Orange County, Virginia",89.36550492
2395,"Jefferson County, Iowa",89.23259964
2396,"Cheyenne County, Nebraska",89.18838569
2397,"Laurel County, Kentucky",88.98141464
2398,"Norton County, Kansas",88.93632159
2399,"Shawano County, Wisconsin",88.85046707
2400,"Falls Church city, Virginia",88.83624519
2401,"Jeff Davis County, Texas",88.77052818
2402,"Giles County, Virginia",88.62629247
2403,"Jackson County, Ohio",88.46048257
2404,"Livingston County, Michigan",88.37418606
2405,"Defiance County, Ohio",88.23834735
2406,"Morgan County, Colorado",88.01577243
2407,"Botetourt County, Virginia",87.87346221
2408,"Hamilton County, Nebraska",87.79631255
2409,"Fall River County, South Dakota",87.73212458
2410,"Fairfax city, Virginia",87.59854837
2411,"Lincoln County, Washington",87.37015824
2412,"Dickens County, Texas",87.29812309
2413,"Morgan County, Ohio",87.22490607
2414,"Traverse County, Minnesota",87.08272859
2415,"Carroll County, Virginia",87.00599003
2416,"King William County, Virginia",86.97272784
2417,"Hughes County, Oklahoma",86.81183535
2418,"Wood County, Ohio",86.64438668
2419,"Union County, Kentucky",86.49943443
2420,"Champaign County, Ohio",86.17412242
2421,"Keith County, Nebraska",86.10086101
2422,"Butler County, Kentucky",85.98452279
2423,"Prince George County, Virginia",85.89912222
2424,"Richland County, North Dakota",85.68455842
2425,"Bledsoe County, Tennessee",85.66311035
2426,"Livingston County, Kentucky",85.47921787
2427,"Forsyth County, Georgia",85.46352447
2428,"Meigs County, Ohio",85.12087164
2429,"Houston County, Minnesota",85.11091015
2430,"Madison County, Nebraska",85.0388344
2431,"Athens County, Ohio",85.03269894
2432,"Livingston County, New York",85.00115911
2433,"Warren County, Ohio",84.86601664
2434,"Kossuth County, Iowa",84.8508583
2435,"Allamakee County, Iowa",84.69193309
2436,"Stark County, Illinois",84.64533604
2437,"Ripley County, Indiana",84.45054365
2438,"Loudoun County, Virginia",84.36308729
2439,"Aroostook County, Maine",84.21954179
2440,"Charles City County, Virginia",84.15147265
2441,"Bear Lake County, Idaho",84.13259297
2442,"McLean County, North Dakota",84.06010297
2443,"Jones County, Georgia",84.00714061
2444,"Dickenson County, Virginia",83.94679065
2445,"Potter County, South Dakota",83.54218881
2446,"Crook County, Wyoming",83.51893096
2447,"Medina County, Ohio",83.46911357
2448,"Union County, Georgia",83.46471297
2449,"Crosby County, Texas",83.45852112
2450,"Madison County, Virginia",83.33333333
2451,"Bristol County, Rhode Island",83.29947176
2452,"Carson County, Texas",83.19467554
2453,"Madison County, Ohio",83.18506366
2454,"Rankin County, Mississippi",83.12495316
2455,"Douglas County, Colorado",83.0165739
2456,"Tompkins County, New York",82.99796365
2457,"Portage County, Ohio",82.99666793
2458,"Nance County, Nebraska",82.80430582
2459,"Ottawa County, Kansas",82.75405495
2460,"Teton County, Montana",82.44023083
2461,"Rush County, Indiana",82.33356857
2462,"Sterling County, Texas",82.03445447
2463,"Winona County, Minnesota",81.98001249
2464,"San Juan County, Washington",81.88976378
2465,"Fauquier County, Virginia",81.83671344
2466,"Pepin County, Wisconsin",81.52173913
2467,"Madison County, New York",81.51197812
2468,"Cleveland County, Arkansas",81.46165484
2469,"Sanpete County, Utah",81.45341219
2470,"Becker County, Minnesota",81.24943577
2471,"Kimball County, Nebraska",81.03727715
2472,"Middlesex County, Connecticut",80.93644677
2473,"Harlan County, Kentucky",80.70458613
2474,"Curry County, Oregon",80.57657012
2475,"Pike County, Arkansas",80.52250157
2476,"Pike County, Missouri",80.34709947
2477,"Andrew County, Missouri",80.25222127
2478,"Rappahannock County, Virginia",80.23535705
2479,"Blackford County, Indiana",80.12178511
2480,"Madison County, Idaho",80.10680908
2481,"Warren County, New Jersey",80.09014798
2482,"Fulton County, Ohio",80.02259462
2483,"Chisago County, Minnesota",79.98363126
2484,"Glasscock County, Texas",79.93605116
2485,"Lamoille County, Vermont",79.78617306
2486,"Fairfax County, Virginia",79.75779097
2487,"Price County, Wisconsin",79.69859441
2488,"Yates County, New York",79.50389569
2489,"Crawford County, Ohio",79.42440665
2490,"Elk County, Pennsylvania",79.41802471
2491,"Harding County, South Dakota",79.23930269
2492,"Clearwater County, Minnesota",79.20343969
2493,"Gillespie County, Texas",78.8736838
2494,"Hancock County, Georgia",78.83770695
2495,"Clayton County, Iowa",78.77116975
2496,"Martin County, Indiana",78.74015748
2497,"Lawrence County, Illinois",78.51189757
2498,"Ralls County, Missouri",78.49293564
2499,"Fayette County, Georgia",78.43861025
2500,"Clermont County, Ohio",78.41452816
2501,"Bosque County, Texas",78.40940913
2502,"Polk County, North Carolina",78.38910391
2503,"San Miguel County, Colorado",78.14535035
2504,"Newton County, Indiana",78.08617875
2505,"Franklin County, Idaho",77.79679477
2506,"Stone County, Mississippi",77.70870337
2507,"Greeley County, Kansas",77.51937985
2508,"Cottonwood County, Minnesota",77.47933884
2509,"Roseau County, Minnesota",77.31958763
2510,"Van Wert County, Ohio",77.304192
2511,"Meade County, South Dakota",77.20020587
2512,"Thayer County, Nebraska",77.08614377
2513,"Rooks County, Kansas",77.07129094
2514,"Dodge County, Wisconsin",76.97183736
2515,"Forest County, Wisconsin",76.70392286
2516,"Hancock County, Maine",76.57945118
2517,"Hancock County, West Virginia",75.93014427
2518,"Rockingham County, Virginia",75.89302942
2519,"Knox County, Maine",75.85335019
2520,"Winnebago County, Iowa",75.80064431
2521,"Knox County, Kentucky",75.49543882
2522,"Cumberland County, Pennsylvania",75.45229922
2523,"Delaware County, Ohio",75.14366496
2524,"Beaverhead County, Montana",74.93844342
2525,"Sutton County, Texas",74.8876685
2526,"Montmorency County, Michigan",74.86631016
2527,"Guthrie County, Iowa",74.85730327
2528,"Buena Vista city, Virginia",74.8502994
2529,"Monroe County, Mississippi",74.75910954
2530,"Clay County, Indiana",74.61851285
2531,"Benzie County, Michigan",74.59260959
2532,"Emery County, Utah",74.42552796
2533,"Bottineau County, North Dakota",74.2280285
2534,"Wahkiakum County, Washington",74.22068283
2535,"Custer County, Nebraska",74.12898443
2536,"Harrison County, Indiana",74.04948548
2537,"Goochland County, Virginia",73.98501803
2538,"Fulton County, Indiana",73.35322021
2539,"Scotts Bluff County, Nebraska",73.27399045
2540,"Pope County, Minnesota",73.17965606
2541,"Morrison County, Minnesota",73.01046483
2542,"Tallahatchie County, Mississippi",72.93946025
2543,"Green County, Wisconsin",72.79590186
2544,"Wayne County, Kentucky",72.54086469
2545,"Daviess County, Missouri",72.34145165
2546,"McCreary County, Kentucky",72.26638501
2547,"Wayne County, Ohio",72.12938099
2548,"Lancaster County, Virginia",71.76175099
2549,"Door County, Wisconsin",71.69486665
2550,"Green County, Kentucky",71.55635063
2551,"Utah County, Utah",71.39090871
2552,"Morrow County, Ohio",71.36128793
2553,"Union County, Pennsylvania",71.32190697
2554,"O'Brien County, Iowa",71.20478496
2555,"Nicholas County, Kentucky",71.03281716
2556,"Platte County, Nebraska",70.75834487
2557,"Murray County, Minnesota",70.31524669
2558,"Morris County, New Jersey",70.28476342
2559,"Lewis County, New York",69.98416148
2560,"Weston County, Wyoming",69.85191394
2561,"Clatsop County, Oregon",69.80990227
2562,"Hocking County, Ohio",69.77149834
2563,"Hitchcock County, Nebraska",69.63788301
2564,"Deuel County, South Dakota",69.44444444
2565,"Knox County, Ohio",69.06758757
2566,"Yellow Medicine County, Minnesota",69.01311249
2567,"Iroquois County, Illinois",69.00835001
2568,"Yuma County, Colorado",68.95872328
2569,"Lee County, Kentucky",68.87052342
2570,"Schuyler County, Missouri",68.83891693
2571,"St. Croix County, Wisconsin",68.66053765
2572,"Juniata County, Pennsylvania",68.6369509
2573,"DeKalb County, Indiana",68.54657622
2574,"Washington County, Ohio",68.5043223
2575,"Perkins County, Nebraska",68.46970216
2576,"LaGrange County, Indiana",68.42825561
2577,"Saratoga County, New York",68.34476135
2578,"Davis County, Iowa",68.25162098
2579,"Johnson County, Kentucky",68.23318692
2580,"Audubon County, Iowa",68.10829218
2581,"Nuckolls County, Nebraska",67.98096533
2582,"Washington County, Minnesota",67.72018183
2583,"Trempealeau County, Wisconsin",67.60868095
2584,"Adams County, Ohio",67.60362925
2585,"Ascension Parish, Louisiana",67.31181104
2586,"Moultrie County, Illinois",67.22237161
2587,"Hamlin County, South Dakota",67.10283509
2588,"Pendleton County, West Virginia",66.92544505
2589,"Adair County, Iowa",66.91648822
2590,"Jefferson County, Idaho",66.87969087
2591,"Litchfield County, Connecticut",66.87209775
2592,"Somerset County, New Jersey",66.85118805
2593,"Tishomingo County, Mississippi",66.5676686
2594,"Woods County, Oklahoma",66.36434023
2595,"Houghton County, Michigan",66.25258799
2596,"Ashland County, Ohio",65.9842015
2597,"Marquette County, Wisconsin",65.89351608
2598,"Osage County, Missouri",65.75102279
2599,"Grundy County, Illinois",65.70040615
2600,"Clay County, Georgia",65.68144499
2601,"Tioga County, New York",65.68079135
2602,"Hot Spring County, Arkansas",65.67164179
2603,"Hancock County, Indiana",65.66538596
2604,"Fluvanna County, Virginia",65.44250683
2605,"Holmes County, Mississippi",65.11829824
2606,"Meade County, Kentucky",65.04621705
2607,"Middlesex County, Virginia",65.04367218
2608,"Grundy County, Iowa",64.96670456
2609,"Chickasaw County, Iowa",64.92979466
2610,"Miami County, Ohio",64.7724746
2611,"Carroll County, Indiana",64.7216967
2612,"Matanuska-Susitna Borough, Alaska",64.08101521
2613,"Harrison County, Ohio",64.01229036
2614,"Rowan County, Kentucky",63.75653504
2615,"Moore County, Tennessee",63.48198699
2616,"Pike County, Ohio",63.45401347
2617,"Lee County, Mississippi",63.27630654
2618,"Hickman County, Kentucky",63.22444679
2619,"Wright County, Minnesota",63.04973924
2620,"Carver County, Minnesota",62.78646324
2621,"Tattnall County, Georgia",62.68118781
2622,"Throckmorton County, Texas",62.5
2623,"Casey County, Kentucky",62.23937263
2624,"Windham County, Connecticut",62.07271862
2625,"Amite County, Mississippi",62.02031165
2626,"Newton County, Arkansas",62.00396825
2627,"Antelope County, Nebraska",61.95786865
2628,"Waukesha County, Wisconsin",61.95362111
2629,"Pike County, Georgia",61.81164307
2630,"Dubois County, Indiana",61.37721017
2631,"Washington County, Rhode Island",60.98575151
2632,"Scotland County, Missouri",60.96321886
2633,"De Witt County, Illinois",60.90133983
2634,"Burt County, Nebraska",60.84575601
2635,"McDuffie County, Georgia",60.28286575
2636,"Hudspeth County, Texas",60.27727547
2637,"Webster County, Mississippi",60.07810153
2638,"Lincoln County, Wyoming",59.89980396
2639,"Breckinridge County, Kentucky",59.88023952
2640,"Addison County, Vermont",59.79723302
2641,"Schoharie County, New York",59.66587112
2642,"Treutlen County, Georgia",59.59475566
2643,"Ringgold County, Iowa",59.14826498
2644,"Garrard County, Kentucky",59.11912504
2645,"Lewis County, Missouri",59.10165485
2646,"Washakie County, Wyoming",59.08070424
2647,"Custer County, South Dakota",59.04581956
2648,"Cumberland County, Kentucky",58.9188393
2649,"Brunswick County, Virginia",58.91710364
2650,"Noble County, Indiana",58.86062645
2651,"Orange County, Vermont",58.79301401
2652,"Hanson County, South Dakota",58.73715125
2653,"Woodford County, Illinois",58.56440812
2654,"McCone County, Montana",58.51375073
2655,"Jackson County, Minnesota",58.47953216
2656,"Teton County, Idaho",58.39416058
2657,"Johnson County, Nebraska",58.32037325
2658,"Parke County, Indiana",58.13277526
2659,"Green Lake County, Wisconsin",58.01993776
2660,"Juab County, Utah",57.98221879
2661,"Floyd County, Virginia",57.95981453
2662,"Somervell County, Texas",57.75005775
2663,"Sussex County, New Jersey",57.53739931
2664,"Sagadahoc County, Maine",57.12164053
2665,"Hancock County, Mississippi",57.06008866
2666,"Hardin County, Ohio",56.88821466
2667,"Columbia County, Georgia",56.8618184
2668,"Lawrence County, Kentucky",56.76084763
